AttrValPair                                                                                                   Support           Confidence
(battery/NN, little/JJ)                                                                                       7.6627E-6           0.0125  
(surface/NN, cooking/NN)                                                                                      7.6627E-6           0.0026  
(surface/NN, back/JJ)                                                                                         7.6627E-6           0.0026  
(load/NN, neutral/JJ)                                                                                         7.6627E-6           0.00533 
(load/NN, demand/NN)                                                                                          7.6627E-6           0.00708 
(load/NN, Branch-Circuit/NNP)                                                                                 7.6627E-6           0.00708 
(load/NN, calculated/JJ)                                                                                      7.6627E-6           0.00708 
(load/NN, allowable/JJ)                                                                                       7.6627E-6           0.00708 
((amp/NN, load/NN), full/JJ)                                                                                  7.6627E-6           1.0     
(support/NN, tech/NN)                                                                                         7.6627E-6           0.00784 
(load/NN, above/JJ)                                                                                           7.6627E-6           0.00708 
(support/NN, sole/JJ)                                                                                         7.6627E-6           0.00784 
(bathroom/NN, original/JJ)                                                                                    7.6627E-6           0.00752 
(support/NN, strong/JJ)                                                                                       7.6627E-6           0.00784 
(support/NN, same/JJ)                                                                                         7.6627E-6           0.00784 
(litre/NN, 164/CD)                                                                                            7.6627E-6           0.22222 
(support/NN, new/JJ)                                                                                          7.6627E-6           0.00784 
(support/NN, own/JJ)                                                                                          7.6627E-6           0.00784 
(support/NN, middle/JJ)                                                                                       7.6627E-6           0.00784 
(bath/NN, two/CD)                                                                                             7.6627E-6           0.02721 
(bath/NN, upstairs/NN)                                                                                        7.6627E-6           0.02721 
(support/NN, cross/JJ)                                                                                        7.6627E-6           0.00784 
(list/NN, comprehensive/JJ)                                                                                   7.6627E-6           0.04301 
(list/NN, Angies/NNP)                                                                                         7.6627E-6           0.04301 
(liquid/NN, dishwashing/JJ)                                                                                   7.6627E-6           0.06897 
(supply/NN, municipal/JJ)                                                                                     7.6627E-6           0.00619 
(supply/NN, local/JJ)                                                                                         7.6627E-6           0.00619 
(lip/NN, bottom/JJ)                                                                                           7.6627E-6           0.07273 
(lintel/NN, steel/NN)                                                                                         7.6627E-6           0.4     
(supply/NN, incoming/JJ)                                                                                      7.6627E-6           0.00619 
(lip/NN, lower/JJR)                                                                                           7.6627E-6           0.07273 
(basket/NN, strainer/NN)                                                                                      7.6627E-6           0.125   
(bathroom/NN, 3/CD)                                                                                           7.6627E-6           0.00752 
(basin/NN, wash/NN)                                                                                           7.6627E-6           0.08163 
(load/NN, compression/NN)                                                                                     7.6627E-6           0.00708 
(bat/NN, fiberglass/NN)                                                                                       7.6627E-6           0.4     
(link/NN, heat/NN)                                                                                            7.6627E-6           0.02564 
(link/NN, few/JJ)                                                                                             7.6627E-6           0.02564 
(supply/NN, 12v/NN)                                                                                           7.6627E-6           0.00619 
((anchor/NN, drywall/NN), plastic/JJ)                                                                         7.6627E-6           0.13333 
((anchor/NN, drywall/NN), screw-in/JJ)                                                                        7.6627E-6           0.13333 
(supplier/NN, water/NN)                                                                                       7.6627E-6           0.03333 
(supplies/NN, building/NN)                                                                                    7.6627E-6           0.04444 
(lining/NN, firebox/NN)                                                                                       7.6627E-6           0.26667 
(liner/NN, new/JJ)                                                                                            7.6627E-6           0.05    
(basement/NN, dry/JJ)                                                                                         7.6627E-6           0.01246 
(liner/NN, pond/NN)                                                                                           7.6627E-6           0.05    
(basement/NN, dirt/NN)                                                                                        7.6627E-6           0.01246 
(supplier/NN, one/CD)                                                                                         7.6627E-6           0.03333 
(baseboard/NN, wooden/JJ)                                                                                     7.6627E-6           0.0404  
(supplier/NN, plumbing/NN)                                                                                    7.6627E-6           0.03333 
(line/NN, wall/NN)                                                                                            7.6627E-6           0.00109 
(line/NN, unused/JJ)                                                                                          7.6627E-6           0.00109 
(baseboard/NN, current/JJ)                                                                                    7.6627E-6           0.0404  
(base/NN, socket/NN)                                                                                          7.6627E-6           0.00798 
(line/NN, source/NN)                                                                                          7.6627E-6           0.00109 
(line/NN, temporary/JJ)                                                                                       7.6627E-6           0.00109 
(line/NN, small/JJ)                                                                                           7.6627E-6           0.00109 
(base/NN, saw/NN)                                                                                             7.6627E-6           0.00798 
(line/NN, soil/NN)                                                                                            7.6627E-6           0.00109 
(base/NN, same/JJ)                                                                                            7.6627E-6           0.00798 
(base/NN, road/NN)                                                                                            7.6627E-6           0.00798 
(line/NN, sharp/JJ)                                                                                           7.6627E-6           0.00109 
(base/NN, plastic/NN)                                                                                         7.6627E-6           0.00798 
(support/NN, wooden/JJ)                                                                                       7.6627E-6           0.00784 
(base/NN, medium/NN)                                                                                          7.6627E-6           0.00798 
(summer/NN, warm/JJ)                                                                                          7.6627E-6           0.03883 
(line/NN, shared/JJ)                                                                                          7.6627E-6           0.00109 
(base/NN, gravel/NN)                                                                                          7.6627E-6           0.00798 
(base/NN, entire/JJ)                                                                                          7.6627E-6           0.00798 
(base/NN, cement/NN)                                                                                          7.6627E-6           0.00798 
(line/NN, refrigerator/NN)                                                                                    7.6627E-6           0.00109 
(barrow/NN, wheel/NN)                                                                                         7.6627E-6           1.0     
((anchor/NN, wall/NN), dry/JJ)                                                                                7.6627E-6           0.15385 
(port/NN, ethernet/NN)                                                                                        7.6627E-6           0.02667 
(line/NN, propane/NN)                                                                                         7.6627E-6           0.00109 
(barrier/NN, poly/NN)                                                                                         7.6627E-6           0.00355 
(suggestion/NN, specific/JJ)                                                                                  7.6627E-6           0.01606 
(barrier/NN, moisture/JJ)                                                                                     7.6627E-6           0.00355 
(line/NN, poly/NN)                                                                                            7.6627E-6           0.00109 
(suite/NN, basement/NN)                                                                                       7.6627E-6           0.19048 
(suggestion/NN, helpful/JJ)                                                                                   7.6627E-6           0.01606 
(barrier/NN, ignition/NN)                                                                                     7.6627E-6           0.00355 
(line/NN, scribe/NN)                                                                                          7.6627E-6           0.00109 
(((interrupter/NN, circuit/NN), fault/NN), arc/NN)                                                            7.6627E-6           0.57143 
(bar/NN, window/NN)                                                                                           7.6627E-6           0.00541 
((angle/NN, deg/NN), 45/CD)                                                                                   7.6627E-6           0.66667 
(line/NN, paint/NN)                                                                                           7.6627E-6           0.00109 
((angle/NN, degree/NN), 20/CD)                                                                                7.6627E-6           0.03809 
(bar/NN, top/JJ)                                                                                              7.6627E-6           0.00541 
(bar/NN, termination/NN)                                                                                      7.6627E-6           0.00541 
(suggestion/NN, final/JJ)                                                                                     7.6627E-6           0.01606 
(line/NN, old/JJ)                                                                                             7.6627E-6           0.00109 
(((Interrupter/NNP, Circuit/NNP), Fault/NNP), ground/NN)                                                      7.6627E-6           0.57143 
(bar/NN, swede/NN)                                                                                            7.6627E-6           0.00541 
(dimmer/NN, rotary/JJ)                                                                                        7.6627E-6           0.02186 
(subject/NN, area/NN)                                                                                         7.6627E-6           0.30769 
(summer/NN, one/CD)                                                                                           7.6627E-6           0.03883 
(substance/NN, black/JJ)                                                                                      7.6627E-6           0.04255 
(bar/NN, safety/NN)                                                                                           7.6627E-6           0.00541 
(bar/NN, pull/NN)                                                                                             7.6627E-6           0.00541 
(line/NN, more/JJR)                                                                                           7.6627E-6           0.00109 
(bar/NN, neutral/ground/JJ)                                                                                   7.6627E-6           0.00541 
(bar/NN, hanger/NN)                                                                                           7.6627E-6           0.00541 
(line/NN, land/NN)                                                                                            7.6627E-6           0.00109 
(bar/NN, buss/NN)                                                                                             7.6627E-6           0.00541 
(line/NN, irrigation/NN)                                                                                      7.6627E-6           0.00109 
(subfloor/NN, basement/NN)                                                                                    7.6627E-6           0.01717 
(bar/NN, bonding/NN)                                                                                          7.6627E-6           0.00541 
(bar/NN, 3/CD)                                                                                                7.6627E-6           0.00541 
(bar/NN, 1/CD)                                                                                                7.6627E-6           0.00541 
(style/NN, several/JJ)                                                                                        7.6627E-6           0.0129  
(line/NN, house/NN)                                                                                           7.6627E-6           0.00109 
(bar/NN, 1.5/CD)                                                                                              7.6627E-6           0.00541 
(style/NN, two/CD)                                                                                            7.6627E-6           0.0129  
(style/NN, other/JJ)                                                                                          7.6627E-6           0.0129  
(bar/NN, 1.0/CD)                                                                                              7.6627E-6           0.00541 
(line/NN, help/NN)                                                                                            7.6627E-6           0.00109 
(line/NN, heat/NN)                                                                                            7.6627E-6           0.00109 
(band/NN, wide/JJ)                                                                                            7.6627E-6           0.05405 
(style/NN, common/JJ)                                                                                         7.6627E-6           0.0129  
(bamboo/NN, solid/JJ)                                                                                         7.6627E-6           0.28571 
(bamboo/NN, strand/NN)                                                                                        7.6627E-6           0.28571 
(style/NN, modern/JJ)                                                                                         7.6627E-6           0.0129  
(ballast/NN, older/JJR)                                                                                       7.6627E-6           0.03008 
(toilet/NN, 5/CD)                                                                                             7.6627E-6           0.01053 
(line/NN, fish/NN)                                                                                            7.6627E-6           0.00109 
(line/NN, glue/NN)                                                                                            7.6627E-6           0.00109 
(line/NN, fine/JJ)                                                                                            7.6627E-6           0.00109 
(ballast/NN, bad/JJ)                                                                                          7.6627E-6           0.03008 
(subfloor/NN, regular/JJ)                                                                                     7.6627E-6           0.01717 
(balance/NN, good/JJ)                                                                                         7.6627E-6           0.10811 
(loop/NN, current/JJ)                                                                                         7.6627E-6           0.0177  
(bag/NN, vacuum/NN)                                                                                           7.6627E-6           0.01818 
(bag/NN, punch/NN)                                                                                            7.6627E-6           0.01818 
(line/NN, control/NN)                                                                                         7.6627E-6           0.00109 
(bag/NN, few/JJ)                                                                                              7.6627E-6           0.01818 
(bag/NN, contractor/NN)                                                                                       7.6627E-6           0.01818 
(line/NN, ceiling/NN)                                                                                         7.6627E-6           0.00109 
(line/NN, center/NN)                                                                                          7.6627E-6           0.00109 
(line/NN, braided/JJ)                                                                                         7.6627E-6           0.00109 
(line/NN, broken/JJ)                                                                                          7.6627E-6           0.00109 
(backing/NN, wood/NN)                                                                                         7.6627E-6           0.03361 
(backing/NN, water/NN)                                                                                        7.6627E-6           0.03361 
(backing/NN, suitable/JJ)                                                                                     7.6627E-6           0.03361 
(stuff/NN, hard/JJ)                                                                                           7.6627E-6           0.00604 
(backing/NN, mesh/NN)                                                                                         7.6627E-6           0.03361 
(backing/NN, foam/NN)                                                                                         7.6627E-6           0.03361 
(background/NN, little/JJ)                                                                                    7.6627E-6           0.11429 
(limit/NN, faulty/JJ)                                                                                         7.6627E-6           0.02353 
(stud/NN, three/CD)                                                                                           7.6627E-6           0.00417 
(backer/NN, plywood/NN)                                                                                       7.6627E-6           0.09091 
(backing/NN, drywall/NN)                                                                                      7.6627E-6           0.03361 
(backer-board/NN, concrete/JJ)                                                                                7.6627E-6           0.57143 
(stud/NN, old/JJ)                                                                                             7.6627E-6           0.00417 
(limit/NN, city/NN)                                                                                           7.6627E-6           0.02353 
(stuff/NN, older/JJR)                                                                                         7.6627E-6           0.00604 
(lighting/NN, own/JJ)                                                                                         7.6627E-6           0.01096 
(back/NN, flat/JJ)                                                                                            7.6627E-6           0.06349 
(lighting/NN, other/JJ)                                                                                       7.6627E-6           0.01096 
(lighting/NN, main/JJ)                                                                                        7.6627E-6           0.01096 
(back/NN, main/JJ)                                                                                            7.6627E-6           0.06349 
(lighting/NN, dim/JJ)                                                                                         7.6627E-6           0.01096 
(Light/NNP, Electric/NNP)                                                                                     7.6627E-6           0.36364 
(light/NN, work/NN)                                                                                           7.6627E-6           0.00148 
(AWG/NNP, 18/CD)                                                                                              7.6627E-6           0.28571 
(b/NN, company/NN)                                                                                            7.6627E-6           0.02649 
((appliance/NN, cooking/NN), household/NN)                                                                    7.6627E-6           0.57143 
(lighting/NN, emergency/NN)                                                                                   7.6627E-6           0.01096 
(AWG/NNP, 12/CD)                                                                                              7.6627E-6           0.36364 
(stud/NN, 1/CD)                                                                                               7.6627E-6           0.00417 
(AWG/NNP, 10/CD)                                                                                              7.6627E-6           0.36364 
(point/NN, second/JJ)                                                                                         7.6627E-6           0.00314 
(structure/NN, whole/JJ)                                                                                      7.6627E-6           0.00835 
(light/NN, upstairs/NN)                                                                                       7.6627E-6           0.00148 
(awg/NN, 16/CD)                                                                                               7.6627E-6           0.0221  
(awg/NN, 18/CD)                                                                                               7.6627E-6           0.0221  
(stud/NN, end/NN)                                                                                             7.6627E-6           0.00417 
(AV/NNP, Homeplug/NNP)                                                                                        7.6627E-6           0.57143 
(automation/NN, Home/NNP)                                                                                     7.6627E-6           0.08696 
(structure/NN, triangular/JJ)                                                                                 7.6627E-6           0.00835 
(light/NN, under-cabinet/JJ)                                                                                  7.6627E-6           0.00148 
(structure/NN, play/NN)                                                                                       7.6627E-6           0.00835 
(light/NN, switch/NN)                                                                                         7.6627E-6           0.00148 
(structure/NN, permanent/JJ)                                                                                  7.6627E-6           0.00835 
(light/NN, super/JJ)                                                                                          7.6627E-6           0.00148 
(structure/NN, outdoor/JJ)                                                                                    7.6627E-6           0.00835 
(attic/NN, upper/JJ)                                                                                          7.6627E-6           0.03053 
(structure/NN, original/JJ)                                                                                   7.6627E-6           0.00835 
(attic/NN, large/JJ)                                                                                          7.6627E-6           0.03053 
(structure/NN, same/JJ)                                                                                       7.6627E-6           0.00835 
(structure/NN, load-bearing/JJ)                                                                               7.6627E-6           0.00835 
(structure/NN, large/JJ)                                                                                      7.6627E-6           0.00835 
(light/NN, solar/JJ)                                                                                          7.6627E-6           0.00148 
(light/NN, small/JJ)                                                                                          7.6627E-6           0.00148 
(attention/NN, particular/JJ)                                                                                 7.6627E-6           0.04211 
(light/NN, several/JJ)                                                                                        7.6627E-6           0.00148 
(stuff/NN, orange/JJ)                                                                                         7.6627E-6           0.00604 
(stud/NN, extra/JJ)                                                                                           7.6627E-6           0.00417 
(structure/NN, simple/JJ)                                                                                     7.6627E-6           0.00835 
(structure/NN, free-standing/JJ)                                                                              7.6627E-6           0.00835 
(attachment/NN, sprayer/NN)                                                                                   7.6627E-6           0.0303  
((appliance/NN, steel/NN), stainless/JJ)                                                                      7.6627E-6           0.8     
(light/NN, shop/NN)                                                                                           7.6627E-6           0.00148 
(light/NN, rope/NN)                                                                                           7.6627E-6           0.00148 
(light/NN, pole/NN)                                                                                           7.6627E-6           0.00148 
(attachment/NN, hose/NN)                                                                                      7.6627E-6           0.0303  
(stroke/NN, smooth/JJ)                                                                                        7.6627E-6           0.06452 
(stroke/NN, one/CD)                                                                                           7.6627E-6           0.06452 
(Strong-Tie/NNP, Simpson/NNP)                                                                                 7.6627E-6           1.0     
(light/NN, pendant/JJ)                                                                                        7.6627E-6           0.00148 
(light/NN, particular/JJ)                                                                                     7.6627E-6           0.00148 
(light/NN, nicer/JJR)                                                                                         7.6627E-6           0.00148 
(assembly/NN, trap/NN)                                                                                        7.6627E-6           0.0109  
(stripe/NN, three/CD)                                                                                         7.6627E-6           0.06061 
(stripe/NN, blue/JJ)                                                                                          7.6627E-6           0.06061 
(assembly/NN, pilot/NN)                                                                                       7.6627E-6           0.0109  
(structure/NN, ceiling/NN)                                                                                    7.6627E-6           0.00835 
(stripe/NN, vertical/JJ)                                                                                      7.6627E-6           0.06061 
(assembly/NN, new/JJ)                                                                                         7.6627E-6           0.0109  
(assembly/NN, complete/JJ)                                                                                    7.6627E-6           0.0109  
(assembly/NN, chuck/NN)                                                                                       7.6627E-6           0.0109  
(assembly/NN, arm/NN)                                                                                         7.6627E-6           0.0109  
(light/NN, light/JJ)                                                                                          7.6627E-6           0.00148 
(light/NN, landing/NN)                                                                                        7.6627E-6           0.00148 
(asbestos/NN, AIB/NNP)                                                                                        7.6627E-6           0.22222 
(strip/NN, steel/NN)                                                                                          7.6627E-6           0.00455 
(light/NN, little/JJ)                                                                                         7.6627E-6           0.00148 
(art/NN, ASCII/NNP)                                                                                           7.6627E-6           0.1     
(strip/NN, new/JJ)                                                                                            7.6627E-6           0.00455 
(strip/NN, little/JJ)                                                                                         7.6627E-6           0.00455 
(light/NN, five/CD)                                                                                           7.6627E-6           0.00148 
(light/NN, diffuse/JJ)                                                                                        7.6627E-6           0.00148 
(light/NN, dimmable/JJ)                                                                                       7.6627E-6           0.00148 
(light/NN, day/NN)                                                                                            7.6627E-6           0.00148 
(light/NN, couple/NN)                                                                                         7.6627E-6           0.00148 
(arm/NN, two/CD)                                                                                              7.6627E-6           0.0303  
(strip/NN, horizontal/JJ)                                                                                     7.6627E-6           0.00455 
(strip/NN, hardwood/NN)                                                                                       7.6627E-6           0.00455 
(arm/NN, one/CD)                                                                                              7.6627E-6           0.0303  
(strip/NN, rubber/NN)                                                                                         7.6627E-6           0.00455 
(strip/NN, lighting/NN)                                                                                       7.6627E-6           0.00455 
(light/NN, bulb/NN)                                                                                           7.6627E-6           0.00148 
(light/NN, dawn/NN)                                                                                           7.6627E-6           0.00148 
(light/NN, carriage/NN)                                                                                       7.6627E-6           0.00148 
(arm/NN, plastic/NN)                                                                                          7.6627E-6           0.0303  
(strip/NN, buildup/NN)                                                                                        7.6627E-6           0.00455 
(area/NN, wide/JJ)                                                                                            7.6627E-6           0.0015  
(light/NN, 12/CD)                                                                                             7.6627E-6           0.00148 
(area/NN, tub/NN)                                                                                             7.6627E-6           0.0015  
(area/NN, transition/NN)                                                                                      7.6627E-6           0.0015  
(area/NN, traffic/NN)                                                                                         7.6627E-6           0.0015  
(area/NN, tiled/JJ)                                                                                           7.6627E-6           0.0015  
(area/NN, tile/NN)                                                                                            7.6627E-6           0.0015  
(area/NN, top/JJ)                                                                                             7.6627E-6           0.0015  
(life/NN, useful/JJ)                                                                                          7.6627E-6           0.0274  
(stringer/NN, central/JJ)                                                                                     7.6627E-6           0.09091 
(life/NN, short/JJ)                                                                                           7.6627E-6           0.0274  
(strip/NN, few/JJ)                                                                                            7.6627E-6           0.00455 
(lift/NN, boat/NN)                                                                                            7.6627E-6           0.11111 
(area/NN, sufficient/JJ)                                                                                      7.6627E-6           0.0015  
(area/NN, sunny/JJ)                                                                                           7.6627E-6           0.0015  
(stretcher/NN, carpet/NN)                                                                                     7.6627E-6           0.30769 
(stress/NN, thermal/JJ)                                                                                       7.6627E-6           0.05479 
(life/NN, cycle/NN)                                                                                           7.6627E-6           0.0274  
(((kit/NN, testing/NN), lead/NN), home/NN)                                                                    7.6627E-6           1.0     
(stress/NN, mechanical/JJ)                                                                                    7.6627E-6           0.05479 
(stress/NN, more/JJR)                                                                                         7.6627E-6           0.05479 
(lid/NN, tank/NN)                                                                                             7.6627E-6           0.10811 
(area/NN, seismic/JJ)                                                                                         7.6627E-6           0.0015  
(area/NN, remote/JJ)                                                                                          7.6627E-6           0.0015  
(leverage/NN, better/JJR)                                                                                     7.6627E-6           0.22222 
(lever/NN, small/JJ)                                                                                          7.6627E-6           0.0678  
(string/NN, chase/NN)                                                                                         7.6627E-6           0.03636 
(strength/NN, withdrawal/NN)                                                                                  7.6627E-6           0.01047 
(area/NN, populated/JJ)                                                                                       7.6627E-6           0.0015  
(area/NN, patio/NN)                                                                                           7.6627E-6           0.0015  
(level/NN, unsafe/JJ)                                                                                         7.6627E-6           0.00268 
(level/NN, various/JJ)                                                                                        7.6627E-6           0.00268 
(level/NN, voltage/NN)                                                                                        7.6627E-6           0.00268 
(strength/NN, mechanical/JJ)                                                                                  7.6627E-6           0.01047 
(area/NN, next/JJ)                                                                                            7.6627E-6           0.0015  
(area/NN, moist/JJ)                                                                                           7.6627E-6           0.0015  
(strength/NN, industrial/JJ)                                                                                  7.6627E-6           0.01047 
(area/NN, middle/JJ)                                                                                          7.6627E-6           0.0015  
(area/NN, metropolitan/JJ)                                                                                    7.6627E-6           0.0015  
(area/NN, net/JJ)                                                                                             7.6627E-6           0.0015  
(strength/NN, concrete/JJ)                                                                                    7.6627E-6           0.01047 
(area/NN, light/JJ)                                                                                           7.6627E-6           0.0015  
(area/NN, little/JJ)                                                                                          7.6627E-6           0.0015  
(area/NN, less/JJR)                                                                                           7.6627E-6           0.0015  
(strength/NN, better/JJR)                                                                                     7.6627E-6           0.01047 
(area/NN, internal/JJ)                                                                                        7.6627E-6           0.0015  
(string/NN, light/JJ)                                                                                         7.6627E-6           0.03636 
(level/NN, split/JJ)                                                                                          7.6627E-6           0.00268 
(strength/NN, breaking/JJ)                                                                                    7.6627E-6           0.01047 
(street/NN, busy/JJ)                                                                                          7.6627E-6           0.33333 
(area/NN, important/JJ)                                                                                       7.6627E-6           0.0015  
(strapping/NN, metal/NN)                                                                                      7.6627E-6           0.23529 
(strap/NN, wrist/NN)                                                                                          7.6627E-6           0.04651 
(strap/NN, ratchet/JJ)                                                                                        7.6627E-6           0.04651 
(area/NN, heated/JJ)                                                                                          7.6627E-6           0.0015  
(strap/NN, bonding/NN)                                                                                        7.6627E-6           0.04651 
(area/NN, hidden/JJ)                                                                                          7.6627E-6           0.0015  
(level/NN, reasonable/JJ)                                                                                     7.6627E-6           0.00268 
(area/NN, good/JJ)                                                                                            7.6627E-6           0.0015  
(stove/NN, wood-burning/JJ)                                                                                   7.6627E-6           0.01338 
(level/NN, pressure/NN)                                                                                       7.6627E-6           0.00268 
(stove/NN, free-standing/JJ)                                                                                  7.6627E-6           0.01338 
(stove/NN, drop-in/JJ)                                                                                        7.6627E-6           0.01338 
(area/NN, dirt/NN)                                                                                            7.6627E-6           0.0015  
(stove/NN, woodburning/NN)                                                                                    7.6627E-6           0.01338 
(stove/NN, coal/NN)                                                                                           7.6627E-6           0.01338 
(area/NN, drywall/NN)                                                                                         7.6627E-6           0.0015  
(story/NN, top/JJ)                                                                                            7.6627E-6           0.01338 
(area/NN, controlled/JJ)                                                                                      7.6627E-6           0.0015  
(area/NN, conditioned/JJ)                                                                                     7.6627E-6           0.0015  
(story/NN, upper/JJ)                                                                                          7.6627E-6           0.01338 
(level/NN, hose/NN)                                                                                           7.6627E-6           0.00268 
(area/NN, clean/JJ)                                                                                           7.6627E-6           0.0015  
(area/NN, Chicago/NNP)                                                                                        7.6627E-6           0.0015  
(level/NN, foundation/NN)                                                                                     7.6627E-6           0.00268 
(level/NN, fluid/NN)                                                                                          7.6627E-6           0.00268 
(area/NN, bigger/JJR)                                                                                         7.6627E-6           0.0015  
